Count,Time
731,1909516
732,2144599
733,1826973
734,1860806
735,2039494
736,2064536
737,2870718
738,1845906
739,1524986
740,1447892
741,1432308
742,1484644
743,1738123
744,2560662
745,1931172
746,1399431
747,1531696
748,1498342
749,2570216
750,1755752
751,1763747
752,2040354
753,1812003
754,1609305
755,2487198
756,1406731
757,2277936
758,2196418
759,1739886
760,2342558
761,1564906
762,1535096
763,1571153
764,1440950
765,1665160
766,1693202
767,2849608
768,1824647
769,1773158
770,1622563
771,1653191
772,2224460
773,1577548
774,2129585
775,1623838
776,1860202
777,1487473
778,2231137
779,1823181
780,1139498
781,1297203
782,1459445
783,2140759
784,2159003
785,2025851
786,1580261
787,1686858
788,1740929
789,1750639
790,2450189
791,1982016
792,1741062
793,1507766
794,990293
795,1618643
796,1912816
797,1922049
798,9580561
799,1144134
800,993545
801,956865
802,940565
803,1261651
804,1235884
805,1297065
806,1027178
807,1437400
808,1307829
809,1182330
810,1006331
811,1102161
812,1026780
813,832013
814,1015245
815,899814
816,1268074
817,1399434
818,1491299
819,959424
820,1105593
821,1090835
822,1206997
823,1063737
824,886087
825,870969
826,1568420
827,2294587
828,1516503
829,1729426
830,1536963
831,1554907
832,2728924
833,1583139
834,1349109
835,1550804
836,1345112
837,1265561
838,1284098
839,1840290
840,1693521
841,1651510
842,1249626
843,1545113
844,1215206
845,1343035
846,2341710
847,1332165
848,2064537
849,2309635
850,1586723
851,1977256
852,1880770
853,2132885
854,1986231
855,2036126
856,2276553
857,1517660
858,1307188
859,1257740
860,1446850
861,1366986
862,1057447
863,1376269
864,1612618
865,1335269
866,1245705
867,2089189
868,1471974
869,1796947
870,2436075
871,1915144
872,2043665
873,1817938
874,1972109
875,2211185
876,2323579
877,1895820
878,1996268
879,2476819
880,2296969
881,2724382
882,3249445
883,2967882
884,2764350
885,3066984
886,3066959
887,2739605
888,2517011
889,2629628
890,2262197
891,2473472
892,2049649
893,1957446
894,1996716
895,2067850
896,1672433
897,2408487
898,1937172
899,1480250
900,2427109
901,1493417
902,1654114
903,2112285
904,1408319
905,1353458
906,1378811
907,1744151
908,1845001
909,1802509
910,1694102
911,1401676
912,1843551
913,1391710
914,1553482
915,1446146
916,1705623
917,1880894
918,1565600
919,1831925
920,2324138
921,1787064
922,2153436
923,1804453
924,1584550
925,1427456
926,1448580
927,1447564
928,1565649
929,1881527
930,1971226
931,1409824
932,1595776
933,1473053
934,1348628
935,1522071
936,1855303
937,2980837
938,2590752
939,1844675
940,1731675
941,2147274
942,2009743
943,2765863
944,2002708
945,1934271
946,2003703
947,1548400
948,1380641
949,1299328
950,1774815
951,2179300
952,1524830
953,1241945
954,1771507
955,1458690
956,2029777
957,1717896
958,2484311
959,1768922
960,1603055
961,2280403
962,1598862
963,1590667
964,1537793
965,1750546
966,1473727
967,1435751
968,1520026
969,1463011
970,1548789
971,1870003
972,2270741
973,1535663
974,2028267
975,1803760
976,1703235
977,1417923
978,1425947
979,2095215
980,1805986
981,1775515
982,1774954
983,2172260
984,1685732
985,1405123
986,1351596
987,1761257
988,1680102
989,1705999
990,1501486
991,1419563
992,1356961
993,1863533
994,1444153
995,2282817
996,2047531
997,1668264
998,1549473
999,1718032
1000,1443993
1001,1657044
1002,1788950
1003,1587645
1004,1647034
1005,1416766
1006,1324165
1007,1632789
1008,1803543
1009,1683108
1010,1723496
1011,2147542
1012,2144372
1013,2398004
1014,1574101
1015,1519812
1016,1498614
1017,1592594
1018,1182802
1019,1611599
1020,2234921
1021,1977296
1022,1456105
1023,1481871
1024,1902506
1025,1561481
1026,1987441
1027,1651453
1028,1454729
1029,1281073
1030,1925805
1031,2572143
1032,3286707
1033,2375517
1034,1717330
1035,1855242
1036,1811559
1037,2480620
1038,1656443
1039,1790978
1040,1388215
1041,1859364
1042,1891906
1043,2645315
1044,1761136
1045,1281441
1046,1616854
1047,1518795
1048,1432561
1049,2420168
1050,2187695
1051,1984306
1052,1643971
1053,1450763
1054,2222534
1055,1879066
1056,1505068
1057,1573342
1058,1848368
1059,1503602
1060,2045646
1061,1984264
1062,1492445
1063,1636981
1064,1947977
1065,1476275
1066,1400648
1067,1413766
1068,1460419
1069,1679551
1070,1629199
1071,1538848
1072,1596888
1073,2474345
1074,2133202
1075,1582759
1076,1147010
1077,1578944
1078,1583099
1079,1644815
1080,1646422
1081,1467719
1082,1400120
1083,2032604
1084,1609226
1085,1228352
1086,1675831
1087,1504373
1088,1675550
1089,1419854
1090,1360300
1091,1338085
1092,1449447
1093,2063476
1094,1641054
1095,1668144
1096,1512265
1097,1605926
1098,1454632
1099,1426820
1100,1353983
1101,1699869
1102,2735024
1103,1656960
1104,1445091
1105,1381684
1106,1383554
1107,1404193
1108,1571787
1109,1604326
1110,2374815
1111,1467972
1112,1877561
1113,2047283
1114,1507226
1115,1699232
1116,2662004
1117,2663662
1118,2988578
1119,3504671
1120,2098924
1121,2612700
1122,2912788
1123,2261148
1124,3111785
1125,2120924
1126,1611060
1127,2130502
1128,2285466
1129,1761173
1130,1538762
1131,1338761
1132,2041588
1133,1768279
1134,1689281
1135,1536249
1136,1468714
1137,1371734
1138,1749185
1139,1456081
1140,1807990
1141,1605960
1142,1770790
1143,2118483
1144,2221644
1145,1965834
1146,1903589
1147,2052489
1148,2040331
1149,2113342
1150,2185832
1151,2108128
1152,2133114
1153,2062807
1154,2770317
1155,1661787
1156,1493392
1157,1411932
1158,1156673
1159,1937423
1160,1742184
1161,1888111
1162,1469687
1163,1479448
1164,2025649
1165,2504741
1166,2160506
1167,2891881
1168,2821595
1169,2029482
1170,2493855
1171,2395212
1172,2609535
1173,1828079
1174,2406425
1175,2616207
1176,1817095
1177,2019147
1178,2360627
1179,2100390
1180,2600317
1181,2035505
1182,1348233
1183,1445010
1184,1629103
1185,1753925
1186,2441556
1187,1894152
1188,1535965
1189,1505931
1190,1636065
1191,1984706
1192,1861880
1193,1503333
1194,1438032
1195,1357217
1196,1766294
1197,1231710
1198,1441208
1199,1786167
1200,1989354
1201,1605050
1202,1200724
1203,1604726
1204,1561055
1205,1916904
1206,1776206
1207,1710013
1208,1824664
1209,2019904
1210,1801156
1211,2340105
1212,2425503
1213,1563468
1214,1533527
1215,1791927
1216,1598821
1217,2516576
1218,1961304
1219,1703141
1220,1597636
1221,1715277
1222,1693074
1223,2311808
1224,1592496
1225,1679579
1226,2695332
1227,2563874
1228,2342518
1229,2249162
1230,1828623
1231,1521062
1232,1480291
1233,2222942
1234,1744946
1235,1260376
1236,1629347
1237,1590772
1238,1407729
1239,1754219
1240,2618059
1241,1793871
1242,1937569
1243,1794150
1244,1506610
1245,2359351
1246,1854126
1247,2433473
1248,2006848
1249,1637769
1250,2580618
1251,1981942
1252,2515454
1253,2955899
1254,3473353
1255,2798160
1256,2484763
1257,1391407
1258,1358537
1259,2458201
1260,2537991
1261,2460063
1262,2138890
1263,1756327
1264,2437138
1265,1914662
1266,1543112
1267,1711877
1268,2097869
1269,2039508
1270,1675290
1271,1715815
1272,2144694
1273,2145949
1274,1567014
1275,1859044
1276,1629564
1277,1549003
1278,1810371
1279,1675036
1280,1536307
1281,2136506
1282,2189319
1283,1624015
1284,1549762
1285,1903468
1286,2303992
1287,2481419
1288,1875269
1289,2535700
1290,2545421
1291,2488428
1292,3022664
1293,1838467
1294,1840031
1295,1591523
1296,2397861
1297,2361405
1298,2121856
1299,1793629
1300,1338517
1301,2787523
1302,2811767
1303,2723536
1304,1593013
1305,1464151
1306,1732824
1307,2660372
1308,2497235
1309,3360695
1310,3207711
1311,2596774
1312,1720659
1313,2080349
1314,1781119
1315,2331402
1316,2101949
1317,2186134
1318,1795375
1319,1707951
1320,2288169
1321,2451187
1322,2163098
1323,1820399
1324,1812204
1325,2249041
1326,2597221
1327,1800497
1328,2101917
1329,1501614
1330,2105669
1331,2580412
1332,2753696
1333,2843972
1334,1996338
1335,2150051
1336,2802418
1337,2007151
1338,1566995
1339,2669942
1340,3108068
1341,1751499
1342,1823853
1343,2163820
1344,1695685
1345,3553973
1346,3190858
1347,1910213
1348,6017989
1349,2300708
1350,3404987
1351,19475390
1352,1582397
1353,1583416
1354,1550204
1355,2215463
1356,1229675
1357,1186974
1358,1298936
1359,1429121
1360,1267314
1361,1757298
1362,1178122
1363,1079883
1364,1338770
1365,1144829
1366,1174792
1367,1238967
1368,1140118
1369,1106003
1370,1165810
1371,1317163
1372,1053482
1373,1168138
1374,1146676
1375,1127335
1376,1211667
1377,1233627
1378,988260
1379,1457797
1380,1534155
1381,1329055
1382,1271392
1383,1315185
1384,1323301
1385,1244369
1386,1224775
1387,2098789
1388,1954177
1389,2112319
1390,2076665
1391,1670637
1392,1639863
1393,1665653
1394,1930963
1395,2257121
1396,3741033
1397,2183212
1398,2626556
1399,12566310
1400,3046349
1401,46376994
1402,3402204
1403,2753999
1404,2173049
1405,2141870
1406,2207455
1407,1844126
1408,1884294
1409,2310018
1410,3562139
1411,2722484
1412,2653971
1413,1898867
1414,2236477
1415,2094184
1416,2114979
1417,3328735
1418,2100927
1419,1804791
1420,2484296
1421,2614633
1422,1944082
1423,1266447
1424,1776188
1425,1303238
1426,1818927
1427,2262271
1428,2795304
1429,2644340
1430,2261166
1431,2426794
1432,1602193
1433,1434450
1434,1488046
1435,1925133
1436,1501285
1437,2552653
1438,5937020
1439,7565093
1440,3120958
1441,3719685
1442,5436591
1443,4960527
1444,2093792
1445,1513533
1446,2050046
1447,1813572
1448,1808411
1449,4324865
1450,3538203
1451,2825978
1452,3121352
1453,3851400
1454,5417915
1455,4063755
1456,3184600
1457,5951699
1458,3511056
1459,2533342
1460,3497556
1461,2748417
1462,5465743
1463,8862851
1464,3892216
1465,56949033
1466,9434961
1467,10841607
1468,4175884
1469,6230074
1470,3077465
1471,2801419
1472,17829622
1473,7933637
1474,3520819
1475,4289926
1476,3060166
1477,6373464
1478,4252420
1479,5852490
1480,5472655
1481,3247381
1482,3061618
1483,2156702
1484,2302809
1485,2461250
1486,2216241
1487,2415779
1488,2435653
1489,2359575
1490,2622626
1491,2615434
1492,2899873
1493,2929442
1494,2447626
1495,2137059
1496,2239776
1497,2699084
1498,2815198
1499,4133134
1500,7004855
1501,2235426
1502,3812926
1503,2509980
1504,2146977
1505,2148296
1506,2009438
1507,2356059
1508,2323700
1509,2020348
1510,4125138
1511,3694580
1512,5240925
1513,10479072
1514,3251085
1515,14311973
1516,3408091
1517,6540490
1518,17966050
1519,3246613
1520,2481230
1521,2845949
1522,3176842
1523,2672181
1524,2296770
1525,2755575
1526,1925722
1527,3097751
1528,3264411
1529,3063056
1530,2848028
1531,2700982
1532,37072399
1533,5532757
1534,5161058
1535,10140962
1536,6188979
1537,111631678
1538,5255957
1539,17449360
1540,3075749
1541,4545800
1542,5754442
1543,3486837
1544,3175498
1545,2505599
1546,2488261
1547,8493925
1548,4767072
1549,2654961
1550,2988892
1551,3466806
1552,4531859
1553,4699195
1554,5922125
1555,5141007
1556,3121490
1557,3165481
1558,3773361
1559,3044871
1560,4548705
1561,2957790
1562,5671810
1563,4360312
1564,3169951
1565,4671338
1566,4413287
1567,4105321
1568,2594328
1569,3300218
1570,4403318
1571,3074568
1572,7419593
1573,5484399
1574,6316675
1575,3663363
1576,3484130
1577,2859929
1578,2181858
1579,4299409
1580,2856010
1581,2700432
1582,2977383
1583,2547535
1584,2253658
1585,3298393
1586,3008907
1587,2854090
1588,2753614
1589,3422502
1590,2938775
1591,2947559
1592,2175786
1593,2610672
1594,2227872
1595,2663062
1596,2751370
1597,2114920
1598,3395928
1599,2697711
1600,2665450
1601,2417708
1602,3862292
1603,3188713
1604,2872326
1605,2675473
1606,2872534
1607,2816064
1608,3141946
1609,2533183
1610,2689440
1611,2627218
1612,2926277
1613,2830893
1614,2473856
1615,2672181
1616,2685053
1617,2900252
1618,3369897
1619,3690646
1620,3472306
1621,3112599
1622,3325655
1623,2995096
1624,2861140
1625,2995404
1626,2757209
1627,2807985
1628,3311043
1629,3157853
1630,2785741
1631,2940105
1632,2975320
1633,2143964
1634,2621220
1635,2947969
1636,20839948
1637,3468972
1638,3846960
1639,2775604
1640,2108753
1641,2958557
1642,3542282
1643,3125428
1644,2645599
1645,3524066
1646,2509335
1647,3490731
1648,3538427
1649,4503777
1650,3214974
1651,3626457
1652,3452773
1653,80269953
1654,4815912
1655,4832404
1656,7058811
1657,3476766
1658,8298374
1659,5030156
1660,2817117
1661,4566097
1662,4541143
1663,4002097
1664,7529811
1665,3189624
1666,3274341
1667,3653585
1668,6610424
1669,3770274
1670,2924775
1671,2053209
1672,1879536
1673,2909998
1674,3304933
1675,6738206
1676,8304963
1677,6669938
1678,2925813
1679,4291173
1680,3414291
1681,4813971
1682,4554261
1683,4888192
1684,5800121
1685,3748994
1686,7444959
1687,4200003
1688,3761217
1689,6855574
1690,2915466
1691,3960204
1692,3255319
1693,4484130
1694,3635995
1695,5048418
1696,2934134
1697,3804070
1698,2772509
1699,3455233
1700,2203487
1701,2161354
1702,2307312
1703,3750415
1704,2550368
1705,4025424
1706,2927736
1707,2427174
1708,3968550
1709,3162146
1710,3870388
1711,3524645
1712,4606277
1713,2914776
1714,3744309
1715,2639793
1716,5136621
1717,4062577
1718,3515241
1719,2764777
1720,2563989
1721,5521577
1722,3576531
1723,4140633
1724,5221682
1725,4096759
1726,5389960
1727,3945309
1728,4849406
1729,2408687
1730,3284207
1731,2568253
1732,2563504
1733,3050160
1734,3327266
1735,2861934
1736,3430390
1737,2460508
1738,3872852
1739,3600301
1740,4244442
1741,2857841
1742,2838498
1743,3978367
1744,2102329
1745,4156782
1746,1671466
1747,2815074
1748,4951594
1749,3237993
1750,4533885
1751,3398619
1752,4310509
1753,3070894
1754,2939397
1755,2710780
1756,2183246
1757,2774192
1758,3643607
1759,3119596
1760,2590968
1761,2191684
1762,2636638
1763,3725191
1764,3243956
1765,2642990
1766,3808180
1767,5804242
1768,2610299
1769,3063714
1770,2379106
1771,2849692
1772,4074975
1773,3195370
1774,2574170
1775,2144632
1776,2587319
1777,3566454
1778,3699766
1779,3184093
1780,3624778
1781,3100808
1782,3217966
1783,3620990
1784,3505232
1785,3423270
1786,3465609
1787,3369088
1788,3575648
1789,3124933
1790,2705978
1791,2913795
1792,3649765
1793,3261371
1794,3393871
1795,3325314
1796,3438862
1797,3408410
1798,3307484
1799,2677890
1800,2129465
1801,2715575
1802,3830836
1803,2892021
1804,2638895
1805,2699721
1806,2931696
1807,3395053
1808,3073496
1809,3486632
1810,3001034
1811,3331665
1812,5480412
1813,4861200
1814,2915539
1815,2366910
1816,4005814
1817,3180474
1818,3473912
1819,3134596
1820,2026124
1821,2631439
1822,3095573
1823,3047394
1824,3602797
1825,2774945
1826,3743056
1827,2960081
1828,3376128
1829,2653150
1830,2575248
1831,2333836
1832,3088114
1833,2392852
1834,1709479
1835,2317094
1836,2598117
1837,2483660
1838,2968012
1839,3333100
1840,2928782
1841,3418960
1842,3066331
1843,3255451
1844,2448235
1845,3187922
1846,3026295
1847,2582028
1848,2330499
1849,2952007
1850,2847685
1851,2107072
1852,2790109
1853,2483273
1854,2332401
1855,3223916
1856,3163959
1857,3555924
1858,3253055
1859,3146728
1860,4036236
1861,3924179
1862,3937659
1863,2720747
1864,3562742
1865,3269314
1866,3487355
1867,3726882
1868,3636082
1869,3492497
1870,4300556
1871,3392137
1872,4242727
1873,3278302
1874,3634798
1875,3368099
1876,3475286
1877,3141882
1878,2928647
1879,3398003
1880,2811872
1881,2228909
1882,3150610
1883,3423633
1884,3054248
1885,3573370
1886,3094665
1887,3613257
1888,3060375
1889,2967692
1890,2976620
1891,2652729
1892,2169277
1893,2912362
1894,2576291
1895,2981963
1896,2490564
1897,2450459
1898,3466491
1899,3510519
1900,3418553
1901,3566920
1902,3362949
1903,3550176
1904,3504773
1905,3241830
1906,12529472
1907,998288
1908,1465170
1909,1903094
1910,1879744
1911,1376360
1912,1088746
1913,3550404
1914,2006521
1915,1571536
1916,2302854
1917,2694614
1918,2184646
1919,1915582
1920,3900862
1921,2175796
1922,2240016
1923,2259472
1924,2050299
1925,1871704
1926,1796884
1927,3197916
1928,1739160
1929,2086993
1930,2107738
1931,1727291
1932,1980263
1933,1781560
1934,3505857
1935,2467594
1936,2568812
1937,3704749
1938,2219401
1939,2228814
1940,2777285
1941,2121849
1942,2236847
1943,2548845
1944,2562002
1945,3121619
1946,2382901
1947,2073804
1948,2056290
1949,2715543
1950,1648575
1951,1727886
1952,1428176
1953,2973234
1954,2664400
1955,2440510
1956,2883685
1957,2492676
1958,2310644
1959,4143099
1960,2280056
1961,2346578
1962,2934647
1963,2103383
1964,2847410
1965,3248313
1966,2030586
1967,2168221
1968,2694993
1969,1848762
1970,2030620
1971,3422138
1972,2570385
1973,3060836
1974,4033965
1975,2771800
1976,5777350
1977,3866306
1978,3264595
1979,2256133
1980,4026839
1981,2431979
1982,2688239
1983,2452559
1984,3142954
1985,2896116
1986,3766675
1987,2356541
1988,2866444
1989,3642506
1990,2024321
1991,3909529
1992,2587490
1993,4382595
1994,2921048
1995,2779031
1996,3164753
1997,2848288
1998,3075724
1999,2697262
sum,4976967999
avg,2488483.9995
